action_p,action_q,P_pots,P_max,Q_max,P_plus,Q_plus,stat,feas,compl,sum
-0.7229032,0.08460593,-0.18926984,-0.5554371,0.5022156,-0.20133078,-0.35166585,0.10403349,0.0,0.0003499909,0.10438348
-0.48042488,-0.5954057,0.28571975,0.8849435,0.037020087,-0.9956648,0.81071997,0.1707232,0.0,0.00036180022,0.171085
0.30690193,0.64194226,-0.6881925,-0.45067114,-0.0077765584,0.29978764,-0.56432354,1.3268747,0.0,0.0014110726,1.3282858
0.100005746,-0.98540187,-0.40195155,-0.09436667,-0.40429902,0.8738165,0.67986786,1.9577165,0.0,0.00030875966,1.9580252
-0.17953151,0.75185573,0.6247523,0.53901553,0.43371058,-0.42943472,-0.9451759,0.058913916,0.005731688,0.00030990448,0.06495551
-0.93006575,-0.30367488,-0.90125793,-0.8956054,0.9020492,-0.62705827,0.3924955,0.018866768,0.0,0.00013928737,0.019006055
0.8533472,0.44347322,0.12379992,0.45536625,-0.9313232,0.073667884,-0.23251802,1.5772176,0.0,0.00071235443,1.57793
0.78200555,-0.3161084,-0.17150784,-0.2773785,0.14175797,-0.49717915,-0.8388575,1.95067,0.0,0.0005851125,1.9512551
-0.98580533,0.42515063,0.8239498,0.8392143,-0.17501473,0.8011801,0.5361866,1.4324529,0.0,0.000252045,1.4327049
-0.24879003,-0.8791896,-0.6707985,-0.72821474,-0.64512384,0.0017648935,-0.11251992,1.6841681,0.0,0.00013427861,1.6843023
0.04633403,0.86389565,0.3230132,0.17078865,0.67824304,-0.6960245,0.26249325,0.14849672,0.0,0.0010497327,0.14954644
0.36261618,-0.52046746,0.5175147,0.2531668,0.7963383,-0.12942725,-0.48948014,0.4309702,0.0,0.0004139063,0.4313841
-0.40906268,0.7227715,-0.49002606,-0.816819,-0.7631125,0.57615876,0.13553286,1.06144,0.0,0.00039579696,1.0618358
-0.6692711,-0.2061112,0.016193986,0.7407458,-0.29175204,0.36753356,-0.7158178,0.08147995,0.0,0.00037502561,0.08185498
0.6219696,0.03505552,-0.98896444,-0.1736604,0.2586633,-0.9230299,0.9092264,2.2848492,0.0,0.0014139609,2.2862632
0.698274,-0.76075864,0.17856956,-0.9921317,-0.1191597,-0.50590646,-0.276859,2.357221,0.0,4.989818e-05,2.3572707
-0.52609503,0.996029,-0.8310426,0.42249787,0.08604026,0.20260763,0.09809697,0.79059184,0.0,0.0030685542,0.7936604
-0.2705558,-0.45019507,0.67932355,-0.0022331476,0.6247202,0.9949893,-0.549095,0.092806615,0.0,0.00015841844,0.09296504
0.44212496,0.30867255,-0.33156836,0.5674877,-0.5914637,-0.3004549,0.82589185,0.9656014,0.0,0.0013961084,0.9669975
0.14904761,-0.09009111,-0.50846124,0.9773195,-0.9417674,-0.87460434,-0.9260553,0.6046951,0.0,0.00061465707,0.6053097
-0.07146859,0.16862321,0.48100352,-0.4214648,0.9748559,0.4286356,0.6989317,0.1908653,0.0,0.00017514653,0.19104044
-0.8189514,-0.6520823,-0.009584367,0.028802276,0.43938053,0.6282135,-0.1538192,0.06418516,0.0,0.0004010199,0.06458618
0.89762807,0.6047981,0.9823848,-0.5880596,-0.4726066,-0.072503805,0.47113657,2.0449996,0.0,4.171674e-05,2.0450413
0.9121047,-0.029616416,0.2678393,-0.13488412,0.843953,-0.26135296,-0.07772982,1.7860099,0.0,0.00046143448,1.7864714
-0.8635797,0.23312616,-0.7406093,0.7004894,-0.81461793,0.9402622,0.2972834,0.06952922,0.0,0.0016471003,0.07117632
-0.12107098,-0.7125565,0.7687912,-0.8746613,-0.3491493,0.24164653,-0.84996593,0.6960975,0.0,1.9759766e-05,0.6961173
0.16630161,0.5402956,-0.24130338,0.30562282,0.31992126,-0.5605706,0.52507806,0.45836753,0.0,0.0021205556,0.46048808
0.49063635,-0.8213778,-0.9181693,0.14566135,0.21722186,-0.11152649,-0.71911377,2.0996566,0.0,0.0013547112,2.1010113
-0.28891605,0.9316257,0.07038367,-0.7055441,-0.24652636,0.68286145,0.9059304,1.0758051,0.0,0.00025714643,1.0760622
-0.5394807,-0.38957548,-0.4192462,0.84429944,-0.71471095,0.38954997,-0.44687754,0.16906036,0.0,0.0006633366,0.1697237
0.74400854,0.37307632,0.5716891,-0.2888264,0.7439089,-0.81989354,0.17813551,1.2877512,0.0,0.0002809111,1.288032
0.57635736,-0.5848636,-0.26074654,-0.5956089,-0.8858367,-0.7350495,-0.51454914,2.2788417,0.0,0.00025170651,2.2790935
-0.65576315,0.66215956,0.73354757,0.037801027,0.91506493,0.056414723,0.86043763,0.21840014,0.0,0.0003693119,0.21876945
-0.39082474,-0.14171553,-0.760236,-0.39489532,0.38932276,0.7620959,-0.28821146,0.21632011,0.0,0.00089365785,0.21721376
0.3139825,0.095667005,0.23277831,0.9561058,-0.4186576,-0.4424702,0.08674455,0.17435008,0.0,0.0007232055,0.1750733
0.028958201,-0.2515983,0.92719185,0.6238421,-0.052011847,-0.8839295,-0.15735918,0.018121839,0.0,0.00027006265,0.018391902
-0.19930947,0.48563242,-0.07943714,-0.056161463,0.022814155,0.3128084,0.46759665,0.15046577,0.0,0.0012090196,0.15167479
-0.94105524,-0.9437002,0.42582583,0.38613987,0.5477936,0.61520004,-0.883697,0.63871455,0.0,0.00014350459,0.6388581
0.7676507,0.8034134,-0.5782988,-0.9494413,-0.5184889,-0.18409342,0.74129,3.4460027,0.0,0.0002834774,3.4462862
0.8388932,-0.9249201,0.6264318,0.75241387,0.30704892,0.26068842,0.3163489,0.8002366,0.0,0.0001995772,0.80043614
-0.8854606,0.81636584,-0.34894335,-0.31754613,-0.27388394,-0.94094044,-0.05860752,0.59854776,0.0,0.00039371458,0.59894145
-0.12989074,-0.36415714,0.12505007,0.24194694,-0.81235266,-0.24037087,0.60372126,0.25002196,0.0,0.0004165012,0.25043845
0.08271384,0.37896264,-0.8478207,-0.6724354,0.7790806,0.5618584,-0.77126503,1.0106921,0.0,0.00063305994,1.0113251
0.25836742,-0.22300231,-0.061552823,-0.77862537,0.6290945,0.11269367,0.98068166,1.0837431,0.0,0.0001243456,1.0838674
-0.46204197,0.02020979,0.9639951,0.3380046,-0.66229004,-0.6817093,-0.6443049,0.19443487,0.0,0.00015096943,0.19458583
-0.70955545,-0.5347942,-0.5610266,-0.22750765,-0.12647647,-0.3903497,0.19330907,0.11839846,0.0,0.00050599256,0.11890445
0.50697815,0.7063379,0.46324158,0.6715311,0.1597786,0.81910634,-0.43164718,0.45286012,0.0,0.0004790102,0.45333913
0.67263997,-0.49577153,-0.6486283,0.4780295,-0.4543723,0.7362107,0.75249255,2.1184447,0.0,0.0010585715,2.1195033
-0.5951861,0.26098967,0.37117088,-0.92072517,0.48764408,-0.055256665,-0.622551,0.06008283,0.0,5.961096e-05,0.060142443
-0.35820115,-0.80889946,-0.14969039,0.5275601,0.9579644,-0.7628902,0.042268634,0.01525224,0.0,0.00074733986,0.01599958
0.4369992,0.949934,0.8724911,-0.08927417,-0.99112964,0.44167757,-0.33274502,2.7118263,0.0,7.442845e-05,2.7119007
0.2220428,-0.66888046,0.037364602,-0.49093527,-0.6085078,0.8832594,0.4192288,1.3051844,0.0,0.00015335834,1.3053377
-0.049742997,0.5898603,-0.9398378,0.92372763,0.57520545,-0.3134811,-0.20578468,0.70832914,0.0,0.0029424094,0.7112715
-0.809921,-0.104570925,0.5383017,-0.50298893,0.10418296,-0.6139184,0.62945294,0.05956933,0.0,0.0001398531,0.059709184
0.98136544,0.15234363,-0.4405467,0.0667634,-0.07098764,0.18537521,-0.9955908,2.656729,0.0,0.0016587591,2.6583877
0.9717088,-0.9837068,0.027655482,-0.6635603,0.22358775,-0.1569255,0.056823134,3.1572795,0.0,0.00010962371,3.1573892
-0.7995276,0.78098893,-0.99264354,0.21892643,-0.19425291,0.6032909,-0.3182249,0.47928745,0.0,0.0023744428,0.4816619
-0.059583187,-0.2897166,0.5284872,-0.3308273,-0.7199952,0.34022236,0.7694503,0.21925761,0.0,0.00012419517,0.21938181
0.23115396,0.46118236,-0.49321747,0.7710818,0.69076693,-0.8955964,-0.6055665,0.74914676,0.0,0.0028813486,0.7520281
0.42242444,-0.17976505,-0.6583303,0.67997515,0.8385558,-0.46205544,0.6463964,1.2362564,0.0,0.0028494466,1.2391058
-0.3448524,0.07128537,0.31838763,-0.24912047,-0.86786056,0.7659341,-0.9786206,0.027395044,0.0,0.00013049084,0.027525535
-0.60798943,-0.6249387,-0.15952736,0.32612348,-0.34288108,0.03707552,0.433769,0.24763212,0.0,0.00058982446,0.24822193
0.6866616,0.6396662,0.81981325,-0.7603809,0.37207878,-0.730969,-0.19127887,1.5280999,0.0,4.81932e-05,1.528148
0.50858295,-0.4139611,-0.0049625635,-0.07472271,-0.015479267,-0.8394842,0.62043107,1.004309,0.0,0.00067614426,1.0049852
-0.71237576,0.33501506,0.9699205,0.51155865,0.0447073,0.39339364,-0.7545209,0.59193313,0.0,0.00023350386,0.59216666
-0.45976728,-0.84386754,-0.504328,-0.93089354,0.51017606,0.6635282,0.33065546,0.25838745,0.0,7.795754e-05,0.2584654
0.25731575,0.89156187,0.46902728,0.49846745,-0.53951114,-0.107452035,-0.044327736,1.3095105,0.0,0.0005063946,1.3100169
0.0892272,-0.7349927,0.6829988,0.08173823,-0.9233537,-0.53340864,0.20760131,1.1927208,0.0,0.00012053137,1.1928413
-0.1356759,0.5002849,-0.3430261,-0.52039033,0.89415574,0.22974336,-0.4173817,0.472188,0.0,0.0006148662,0.47280285
-0.88022846,-0.054055333,0.18175673,0.9121517,0.42597115,0.96768165,0.99737716,0.6008095,0.0,0.00074111443,0.60155064
0.8329253,0.19501138,-0.8420117,-0.4700663,-0.39666665,-0.27302533,-0.627575,2.7884045,0.0,0.0013301306,2.7897346
0.7792958,-0.06456447,0.89002454,0.29600382,0.6861956,0.15808451,-0.30300623,0.6489996,0.0,0.00023973983,0.6492393
-0.9495212,0.17476833,-0.10475415,-0.851843,-0.6530304,-0.6021306,0.07197642,0.039486147,0.0,0.000102842176,0.039588988
-0.1913889,-0.63076234,0.38876677,0.7135149,-0.18271005,-0.34101403,-0.5307707,0.14539687,0.0,0.0003014963,0.14569837
0.017866254,0.6143106,-0.6037555,-0.15424246,0.14943826,0.89480114,0.8441818,0.66359305,0.0,0.0014471941,0.66504025
0.32656884,-0.7708498,-0.29792202,-0.29704547,0.25091696,0.4613837,-0.89990425,1.2010573,0.0,0.00034169917,1.201399
-0.406101,0.9743154,0.70820725,0.86669433,-0.28411227,-0.76660514,0.7250484,1.4906659,0.0,0.00038437077,1.4910502
-0.6410401,-0.45569628,-0.7972718,-0.6929496,-0.7551347,-0.035792768,-0.17213964,0.3791506,0.0,0.00021398022,0.37936458
0.5643165,0.2834828,0.20732975,0.12771058,0.788437,0.73224974,0.45284283,0.8869221,0.0,0.000569936,0.88749206
0.7404249,-0.51040876,-0.8966361,0.9422754,-0.5835264,0.838807,-0.8664354,2.9384842,0.0,0.0012438307,2.939728
-0.53857833,0.7443993,0.111335635,-0.3786078,0.6167984,-0.39405912,0.5085819,0.00577708,0.0,0.0005793947,0.006356475
-0.2892654,-0.2005127,-0.3978184,0.048202038,0.07832968,-0.66223943,-0.09277254,0.17688613,0.0,0.00087026705,0.1777564
0.49367452,0.060273886,0.61277604,-0.6152724,-0.11149466,0.10872674,0.28227496,1.0660908,0.0,0.00015056136,1.0662414
0.16176713,-0.34172082,0.28939497,-0.9646794,-0.48033768,0.53456175,-0.46190596,0.90917647,0.0,4.2951728e-05,0.90921944
-0.113367915,0.4189731,-0.6996502,0.4028585,0.44703555,-0.22857714,0.16314137,0.43291384,0.0,0.0024209612,0.4353348
-0.8707372,-0.90048105,0.7902119,-0.04533696,0.982849,-0.9684679,-0.735569,0.37130588,0.08845271,0.00012960391,0.4598882
0.9160861,0.8544804,-0.20023894,0.60277855,-0.94965345,0.27222466,0.8894485,3.4635515,0.0,0.0009006422,3.4644523
0.89919853,-0.2812462,-0.5495353,0.18071568,0.32784355,0.0853138,-0.5343106,2.5125566,0.0,0.0018131589,2.5143697
-0.8217449,0.48347604,0.45959234,-0.7484114,-0.35708708,-0.65445125,0.84064186,0.1410512,0.0,8.370705e-05,0.1411349
-0.06910604,-0.9609552,-0.05054915,0.82491183,-0.8222825,-0.41753513,-0.260648,2.0649786,0.0,0.00027618694,2.0652547
0.14790058,0.7899779,0.96083486,-0.2616259,0.8516631,0.8466581,0.11433458,0.18363738,0.0,0.00012983123,0.18376721
0.44855058,-0.5710279,0.13748837,-0.16233343,0.7362534,0.29568624,-0.13759392,1.017227,0.0,0.00033388205,1.017561
-0.2762457,0.679996,-0.8524761,0.7201257,-0.7069794,-0.9763046,0.4873886,1.0461584,0.0,0.0016121549,1.0477706
-0.52082866,-0.13989311,0.6383811,-0.8315525,-0.23864079,-0.2051785,-0.9112567,0.040414356,0.0,4.812633e-05,0.040462483
0.69227946,0.12467766,-0.3531111,0.27032697,0.20922923,0.5267879,0.713696,1.6167892,0.0,0.0014500293,1.6182393
0.6123396,-0.83524597,0.5429537,0.5810158,-0.41075057,0.9182613,-0.09606862,1.2194659,0.0,0.00013610483,1.219602
-0.65891206,0.91370344,-0.45298076,-0.021148086,0.3813697,-0.34884894,0.27897894,0.22217713,0.0,0.0016055716,0.2237827
-0.41899836,-0.39130062,0.041528583,0.41338336,0.9073851,-0.5787296,-0.82383275,0.03978024,0.0,0.00056991377,0.040350154
0.3718151,0.34409428,-0.95178324,-0.9688718,-0.8781418,0.15030873,0.55118454,1.779566,0.0,0.00027828192,1.7798443
0.03185463,-5.4359436e-05,-0.14604539,-0.5759392,-0.5261291,0.7088344,-0.7007788,0.57354116,0.0,0.0003016768,0.5738428
-0.23552889,0.23525012,0.86100316,0.0103183985,0.55554044,-0.02800256,0.9242387,0.0142705925,0.0,0.0002361547,0.014506747
-0.9986353,-0.6952729,-0.64547193,-0.4301558,0.030714989,-0.7900796,-0.47301453,0.23881719,0.0,0.00019146925,0.23900865
0.7960615,0.55382836,0.36017096,0.99917936,-0.059989214,0.46923292,0.15203285,0.6290396,0.0,0.0006448291,0.6296844
0.84985125,-0.6745109,-0.40775484,-0.7982571,0.77139294,-0.08403599,0.7961836,2.8032513,0.0,9.637322e-05,2.8033476
-0.92925864,0.564795,0.5680399,0.3654493,-0.8046495,0.6557369,-0.5788333,1.0503857,0.0,0.00014953442,1.0505352
-0.17991507,-0.1145376,-0.90716565,-0.19220912,-0.2659695,0.4168688,0.0064082146,0.5421512,0.0,0.00127279,0.543424
0.10307062,0.1305008,0.06722343,0.62841964,0.29908895,-0.84733456,-0.36863977,0.19732292,0.0,0.0011523779,0.1984753
0.30240178,-0.47457308,0.7812295,0.79527855,0.16767251,-0.2964844,0.37554157,0.015189328,0.0,0.00038224162,0.01557157
-0.47274858,0.27061903,-0.2459588,-0.35259777,-0.13444644,0.97551584,-0.24950624,0.05465803,0.0,0.00076243165,0.055420462
-0.73014855,-0.78325605,0.2797886,0.21474183,-0.66992193,0.20634353,0.6653172,1.0569323,0.0,0.00018699959,1.0571194
0.556751,0.95595753,-0.744777,-0.65304327,0.6368334,-0.5256336,-0.95969987,2.0990243,0.0,0.0006530737,2.0996773
0.63861537,-0.24416834,0.43047786,-0.4634477,-0.99880207,-0.91905725,0.3576331,1.2971267,0.0,0.00016364103,1.2972903
-0.5900948,0.010666251,-0.5907328,0.904053,0.96568286,0.348058,-0.017350018,0.02534748,0.0,0.001674724,0.027022205
-0.33199292,-0.56053495,0.93135583,-0.54605937,0.49557376,0.579893,0.57026005,0.02047615,0.0,5.4421434e-05,0.02053057
0.37721658,0.7002858,-0.09138256,0.10202086,-0.462317,-0.1491527,-0.804692,1.2843049,0.0,0.0008971909,1.285202
0.21718824,-0.9192038,-0.756591,0.44301307,-0.06310898,-0.707555,0.9393935,1.6715949,0.0,0.00083950174,1.6724343
-0.015466332,0.84146357,0.22129035,-0.87789583,0.096197724,0.029286623,-0.68555856,0.86355984,0.0,0.00011110868,0.86367095
-0.75037515,-0.35421908,-0.25759017,0.5469856,0.5675583,0.7894112,0.22676647,0.15279119,0.0,0.0011408196,0.153932
0.95490515,0.4007082,0.72254765,-0.116512716,-0.60078406,-0.46990728,-0.3982165,1.5290638,0.0,0.00015364484,1.5292175
0.94224393,-0.15224403,-0.32665956,0.8764287,-0.3687634,-0.5536203,-0.16892332,1.924744,0.0,0.0016755465,1.9264196
-0.77091753,0.1045475,0.6663586,-0.44349885,0.33936715,0.24961936,0.4560902,0.07096755,0.0,0.00019949027,0.07116704
-0.026242554,-0.58996,-0.8271701,0.1140697,0.8712741,0.9474871,-0.88012373,0.7816083,0.0,0.0007618763,0.78237015
0.19866812,0.6689038,0.16712785,-0.55040234,-0.8419849,-0.2532276,0.74492,1.4553452,0.0,0.00025839306,1.4556036
0.39775157,-0.9498343,0.98443305,-0.9045476,-0.69509625,-0.82762194,-0.5031624,2.6486115,0.004007375,9.193384e-06,2.6526282
-0.31932378,0.80887616,-0.019687712,0.46198893,0.72446156,0.3808905,0.8718811,0.036096845,0.0,0.0019204408,0.038017284
-0.5715673,-0.26108932,0.48579907,-0.105444014,0.1898998,0.6754687,-0.29196215,0.04163839,0.0,0.00027417357,0.041912563
0.6493838,0.4957949,-0.5208261,0.5436233,-0.21915853,-0.11997241,0.08305156,1.6738389,0.0,0.0026762222,1.6765151
0.54598165,-0.7063613,0.33518422,0.3540604,0.39325285,-0.45114487,-0.73196274,0.6675477,0.0,0.00042473627,0.66797245
-0.7486771,0.5348939,-0.6749142,-0.7947877,-0.42254227,0.75444376,0.8930237,0.20945133,0.0,0.00047710104,0.20992844
-0.48541665,-0.020186424,0.83423233,0.6554831,-0.8974713,0.04801464,-0.44166082,0.3153267,0.0,0.000108307235,0.315435
0.28186774,0.22290266,-0.17422009,-0.21132255,0.92686737,-0.74254906,0.18329549,0.9780474,0.0,0.0008329842,0.97888035
0.12159121,-0.378986,-0.9778229,-0.3649673,0.543864,-0.17619681,-0.06469965,1.0654144,0.0,0.0009338321,1.0663483
-0.16913825,0.36425686,0.013108611,0.79972804,-0.5146055,0.62216556,0.31025684,0.12342981,0.0,0.00095490296,0.124384716
-0.9087168,-0.8163425,-0.47674602,-0.6250068,-0.040378213,0.32104063,-0.85500145,0.4439199,0.0,0.00011751076,0.4440374
0.862512,0.9248204,0.51180315,0.1946559,0.011012673,-0.8767504,0.51998484,1.5496757,0.00019861886,0.0005742496,1.5504485
0.80677605,-0.8033757,-0.7161139,-0.008855104,-0.78492403,0.55441964,0.40680945,3.8092084,0.0,0.00051573344,3.809724
-0.9800548,0.94361675,0.3060714,0.5764288,0.7518203,-0.24883181,-0.21814632,0.6266303,0.0,0.0005797344,0.62721
-0.22280598,-0.48567015,-0.21505183,-0.99674016,0.28754222,-0.9486538,0.6341237,0.3599995,0.0,6.69098e-05,0.3600664
0.052336693,0.2516817,0.80475116,0.43357635,-0.25433147,0.25207496,-0.9908633,0.017017417,0.0,0.00017106456,0.017188482
0.3532263,-0.095629334,0.09690893,0.02163124,-0.15390569,0.82634676,0.76497483,0.67139614,0.0,0.00046483203,0.671861
-0.42970604,0.14163208,-0.88193566,-0.5795456,0.18704033,-0.38217878,-0.610012,0.2759146,0.0,0.0005859918,0.2765006
-0.6793858,-0.6621972,0.5959718,0.9722835,0.6486021,-0.6748045,0.037660837,0.562681,0.0,0.0003708443,0.5630519
0.59960973,0.5849471,-0.38122678,-0.41093582,-0.68184334,0.12065101,-0.33729511,2.1148298,0.0,0.0010111284,2.115841
0.70500886,-0.37315977,0.6914431,-0.7215921,0.94622374,0.4498638,0.9706391,1.8332937,0.0,2.4593712e-05,1.8333182
-0.50035536,0.38961315,-0.2814315,0.1618464,-0.97943425,-0.75572616,-0.6544051,0.29097953,0.0,0.00034514396,0.29132468
-0.26553768,-0.9315423,0.19282484,-0.27277064,-0.4505483,-0.047345042,0.19547331,1.2050588,0.0,0.00014621197,1.2052051
0.46713984,0.8213401,-0.78255415,0.82813704,0.48365223,0.74322224,-0.42953968,1.6990176,0.0,0.0025499123,1.7015675
0.12742043,-0.54037905,-0.119603276,0.747918,0.11592317,0.17699063,0.3263247,0.29303947,0.0,0.0011462448,0.29418573
-0.08182716,0.71259415,0.90466106,-0.18217522,-0.082681715,-0.62137246,-0.04868847,0.26886263,0.0009816393,0.0001892354,0.2700335
-0.8403272,-0.23304266,-0.6201296,0.2582016,-0.6123308,-0.3222013,0.60149026,0.06632688,0.0,0.0007494084,0.06707629
0.8884821,0.029578805,0.40541458,-0.82734716,0.57919633,0.87559175,-0.7735538,2.4312446,0.0,5.461888e-05,2.4312992
0.9366275,-0.6047747,0.84432673,-0.4053015,-0.20592922,0.6884968,0.6777029,1.7766733,0.0,3.2749216e-05,1.7767061
-0.8580769,0.65198267,-0.12958169,0.9612627,0.2351116,-0.008244872,-0.94728404,0.27720362,0.0,0.0004067275,0.27761036
-0.094846845,-0.16864651,0.34563172,-0.60424566,0.7103777,-0.8103923,0.40253687,0.26303047,0.0,0.00016677525,0.26319724
0.17254436,0.09019077,-0.63065904,0.044851184,-0.7396977,0.48890483,-0.22241896,0.8688412,0.0,0.0015785572,0.87041974
0.48100638,-0.30864918,-0.46768123,0.37518466,-0.8559772,0.9302418,0.025575757,1.450667,0.0,0.0010999833,1.451767
-0.3097995,0.45009542,0.55738044,-0.9447115,0.8267642,-0.36122626,-0.34938025,0.27001396,0.0,4.616021e-05,0.27006012
-0.54934764,-0.99605244,-0.96837485,0.6147778,0.3527491,-0.56666327,0.80074155,0.5735478,0.0,0.00083848287,0.57438624
0.7218964,0.7608583,0.0583328,-0.049660802,-0.32339907,0.13790667,-0.5742452,1.9406819,0.0,0.0007953029,1.9414772
0.582844,-0.035155177,-0.86896664,-0.8642545,0.056590676,0.30672264,0.23880816,2.1727085,0.0,0.00030177363,2.1730103
-0.6302717,0.20613456,0.15425253,0.30046475,-0.027270973,-0.98767674,-0.3862049,0.043353006,0.0,0.00036928165,0.043722287
-0.38556606,-0.7226718,-0.36782873,-0.12624794,-0.5588407,-0.19412106,0.9661226,0.76919204,0.0,0.00033757836,0.76952964
0.33923793,0.52044415,0.65288603,0.69344044,0.5296581,0.5153338,-0.65892154,0.09381265,0.0,0.0003353824,0.09414803
0.0070904493,-0.8639953,0.44495583,0.85525584,0.88247955,0.06592417,0.5891613,0.00034617056,0.0,0.00040896147,0.00075513206
-0.2099086,0.879213,-0.5346861,-0.29355705,-0.9118298,-0.6357025,-0.7858827,2.0961733,0.0,0.0005273674,2.0967007
-0.9621828,-0.42505103,0.94418705,0.15472448,-0.37705588,-0.43684268,0.36184704,0.7044214,0.0,0.00017123274,0.70459265
0.75875294,0.31608498,-0.034175098,-0.712044,0.4062686,0.8653859,-0.013166189,2.1625185,0.0,0.00022328334,2.162742
0.8143439,-0.4433897,0.23793054,0.52282953,-0.6333052,-0.68782294,-0.9312713,1.2901038,0.0,0.00036599068,1.2904698
-0.890944,0.30363727,-0.77295756,-0.0783177,0.66662276,0.008913755,0.69377244,0.08214298,0.0,0.0014341812,0.08357716
-0.15615696,-0.7519392,0.73717654,0.4715296,0.13789177,0.80910695,-0.14096904,0.1347982,0.0,0.00015610833,0.1349543
0.076505184,0.98543954,-0.2724318,-0.9116621,-0.17107177,-0.49018294,0.48404443,1.7218385,0.0,0.00028521847,1.7221237
0.26802433,-0.6418589,-0.5760076,-0.508147,-0.30357152,-0.93139917,-0.27182037,1.4039745,0.0,0.0004410917,1.4044156
-0.4411775,0.595368,0.41596532,0.07717025,0.27028453,0.36006427,0.10319328,0.02749402,0.0,0.0006548487,0.028148869
-0.6996469,-0.08468938,-0.074884534,-0.4979843,0.80020595,0.56745374,-0.5621225,0.012156323,0.0,0.00029387383,0.012450197
0.5290557,0.16242802,0.91458404,0.93236375,-0.76705605,-0.13711023,0.81292105,0.05564592,0.0,0.00024245426,0.055888373
0.6661874,-0.889352,-0.22937495,0.2466768,0.59733903,-0.30787838,-0.49305224,1.539213,0.0,0.0007853635,1.5399983
-0.6207198,0.87338674,0.7644329,-0.6833906,-0.5641588,0.98651314,0.131904,1.2141545,0.0,6.491181e-05,1.2142195
-0.36344063,-0.3215711,-0.7300843,0.7589145,-0.09972572,0.19490945,-0.70425296,0.1943989,0.0,0.0012356754,0.19563457
0.4117173,0.4312848,0.26536953,-0.3266105,0.066408396,-0.5145352,0.9207336,0.8064098,0.0,0.00045297726,0.8068628
0.24387598,-0.21285552,0.58258677,-0.22235072,0.46676075,-0.06524807,-0.8351041,0.45915544,0.0,0.00023212179,0.45938757
-0.039102018,0.040151834,-0.42257547,0.66112494,-0.4999104,0.6363692,0.5398822,0.30452123,0.0,0.0015700787,0.3060913
-0.78881216,-0.529348,0.083907485,-0.7715752,-0.96120006,0.43555558,-0.12390357,0.5898105,0.0,6.262665e-05,0.58987314
0.99029016,0.7333,-0.9236371,0.32936776,0.9944873,-0.86666226,0.25105286,3.4230416,0.0,0.0039665387,3.4270082
0.9882597,-0.5263413,-0.1251927,-0.05131769,0.37006426,0.99174833,-0.3135841,2.421799,0.0,0.00040126665,2.4222002
-0.7834879,0.72858596,0.8477354,0.6131536,-0.33683807,-0.31149614,0.0614599,1.1417916,0.0,0.00035150565,1.1421431
-0.04491657,-0.2158302,-0.6262549,-0.9386774,-0.8742686,-0.5111044,-0.602391,0.7457974,0.0,0.00013619568,0.7459336
0.24639285,0.044837236,0.3490554,0.38125134,0.84117997,0.18961704,0.7726222,0.22275928,0.0,0.00062244484,0.22338173
0.40666962,-0.32591897,0.5608001,0.04270816,0.6920483,0.6387663,-0.9832575,0.5638412,0.0,0.00021265255,0.5640539
-0.3611946,0.43490183,-0.46327353,-0.6063603,-0.7253046,-0.069750845,0.6417556,0.37842083,0.0,0.0006100972,0.3790309
-0.6234484,-0.8850329,0.06173742,0.9668106,-0.1885761,-0.86210227,-0.19445068,0.7850716,8.599392e-05,0.00024836668,0.785406
0.6717291,0.86980164,-0.9639823,-0.39972514,0.2216953,0.43334544,0.4305935,2.717774,0.0,0.0016379494,2.7194118
0.52363586,-0.08037013,0.14987111,-0.71821916,-0.39245564,0.012314081,-0.75037265,1.4446728,0.0,0.00015060572,1.4448234
-0.69679636,0.1588434,-0.8723829,0.14858532,0.4255445,-0.69326794,0.62458336,0.10705833,0.0,0.0014271341,0.10848547
-0.44354534,-0.6462066,0.6484896,-0.29179716,0.8949498,-0.48467308,-0.040667295,0.03110241,0.0,0.00014768739,0.031250097
0.27295017,0.59898555,-0.3712601,0.85705173,-0.92817575,0.8058859,0.33431947,1.2981777,0.0,0.0013398578,1.2995176
0.07386649,-0.7549135,-0.5381134,0.68775904,-0.5464084,0.36428857,-0.42153388,1.3033526,0.0,0.00088243396,1.304235
-0.15046448,0.99012494,0.4405558,-0.13190442,0.51328945,-0.9340671,0.20345306,0.2926035,0.0033173298,0.00049943273,0.29642025
-0.8961464,-0.4403826,-0.037587285,0.3027184,0.04122889,-0.13462162,-0.63123906,0.13745269,0.0,0.0003405242,0.13779321
0.81649625,0.29892325,0.93980205,-0.8619758,-0.00797236,0.5631646,0.9937167,1.9427744,0.0,1.3742399e-05,1.9427881
0.76270413,-0.42940068,-0.7685609,0.9344915,0.7819066,-0.991078,0.0756402,2.2289748,0.0,0.0041591562,2.233134
-0.96552545,0.3197006,0.2413621,-0.49582386,-0.75263286,0.3121686,-0.29934615,0.21307072,0.0,0.00014813781,0.21321885
-0.20607972,-0.85967803,-0.26805055,0.07160711,-0.28624904,0.50982296,0.8483343,0.8725605,0.0,0.00040825788,0.87296873
0.0026490688,0.87562644,0.7405926,-0.5136775,0.25683773,-0.19089907,-0.5266222,0.52006066,0.0,0.00011220862,0.5201729
0.34236872,-0.7196666,0.41937733,-0.9100205,0.15523696,-0.6399278,0.7213882,1.1508324,0.0,3.7229518e-05,1.1508696
